race,category,bib,name,id,place,catPlace,sexPlace,sex,age,team,netTime
ASFALTO - 21Km,ASFALTO 21Km - MASTER: 50+ MASCULINO,2388,f5d061680e33c57c0691e003c8a550ac6e404db8,deafe05a5481d2e062c95b28b7811db594023ace,80,11,68,M,68,,02:04:10.154
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2389,1440f5e49a6212ea803bc7010a99be2e89702938,77b70be5bf7d9136b3d2ac2e8716e1b609dea718,49,36,43,M,44,,01:57:19.615
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2390,70f88958fca41ef11ea172e69e10011eac3666ed,2a14f8e828b021ac1f66d6801ea17c23f44a102a,28,21,26,M,32,,01:48:26.463
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2391,c791292910fc90e778bebad10c8d543d55f511dc,2984349e22e963fd2a1ec46695d41758f8e24d67,173,98,115,M,27,,02:25:27.760
ASFALTO - 21Km,ASFALTO 21Km - MASTER: 50+ MASCULINO,2392,208cf181458325d9e316750e32c88dbb7382dd12,18565f0131996d5f77a90b5f927530c4bbb5adb7,25,5,23,M,59,,01:46:52.402
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2395,4805442c4d7001119feff9e3a74b322ff6c39dc2,bbcd02f34314d206644c54833ce1bc99e1e2bb3c,102,71,82,M,35,,02:07:08.908
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2397,b6bd3bbb9715361ef91c5e4657d5580e7278d526,db7960e2b6ae38c9bffec84cc760da8be1319e87,184,101,119,M,35,,02:28:11.572
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2398,6c9d1cfb07a295f5b7ee1f9ca823a1c306d519c1,e79886d02a13e8479c19d86d50eb7ead65bdb482,142,87,101,M,47,,02:19:08.849
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2399,81412ab5dfeec3ea7630571f0814828ae295c236,b32ca5848d360fe3f1817d70f73e5ac930eadb37,78,57,67,M,31,,02:03:44.516
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2400,5cea95518b0ac0fc950e73016eb523e0cd01e88c,828929a43de186569c7c859f282ed3a5072d9ce0,5,5,5,M,32,,01:34:41.006
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2402,f6a1c0658f7145167cc9c8d93adb29dae8944d7b,b474cc2eb261c5d87740c75555c0ff0913b73712,34,24,30,M,37,,01:52:23.289
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2403,cddcf7b08996b70ce9dbe4e41f4ccfc7f08fb848,68d6c8390f17b5196c7013d53abc0a9f19aa6fee,39,28,35,M,44,,01:54:12.667
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2405,f7596c926e5a9f62484d84298ed6c951aed44dff,13ef000734cfe28c108e08dc0bc2dbdba21da5ea,127,28,32,F,42,,02:14:57.768
ASFALTO - 21Km,ASFALTO 21Km - MASTER: 50+ FEMININO,2406,25b2ee75d815e500e4d72a2b1efaa5fbed548995,2550eb527a97415b6461eca3f270ab0b5c075012,193,9,72,F,55,,02:30:53.948
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2407,b8e7059cc21188b20159f8aa455870f915b09999,96efc2bf8e22ab2da31b7e11a6d5930393cbb000,206,67,77,F,43,,02:36:22.638
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2408,b3068aace7eb63a73af9e15f0e617435277eb4f5,12c9e056226ffd4bc15cd4bf28650fec4682b60b,235,116,138,M,42,,02:46:39.522
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2410,d00b4290772c9b4fd8e28c2b5858b027ecb8c791,e4c70b9de8fa784510c31ac768f17cd6b9567476,137,35,39,F,45,,02:17:13.577
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2411,36bcb5f58f22da1e984366f55d948ca804992dc3,a28171df79cdcd151fd21aef36014498f6149ad8,259,92,110,F,45,,03:13:47.972
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2412,3d235e4f8aa6cbf3dd6717fc25a73bf8c6a695f2,0e3558bbedf87e871e06342c839cd0e78c2b80f9,81,12,13,F,31,,02:04:11.767
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2413,be2e7287c811fa9706a667ff0cb8159a2eaa076a,ac388c3b8034b0324d6c8c099d55cd904fb313b3,139,36,40,F,36,,02:17:24.723
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2414,d3bdebeac128377c235412500c6cdf27b8116f88,4acc8a00dbe5fa3517ce32b4cb98903362d0d069,225,79,92,F,49,,02:44:21.459
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2416,7d7666e5558b2e1af663cee257c7dc669fd95f3c,8900113fa08b0f3a768d878d11a2b0338f017fdd,29,3,3,F,48,,01:48:52.332
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2417,64767f4827ba5beba76c866897836821a917c8a8,98497e38366d542bc84562b40ad009701022e979,33,4,4,F,39,,01:51:44.185
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2418,7c1141f1fea33ef10424b43cddc9db5b3cb29d20,c49372e05efdb975f166d45c991aaff28bc0774a,86,14,15,F,35,,02:04:37.083
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2419,1af8eda8a7d321c84aff7792071d41f829affbcc,fc882b9c8a6207323bae22708497121f07d85cf2,85,13,14,F,37,,02:04:31.536
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2420,5aacf93e910991ce2e761787742866d986367638,a226f7ac373b158614ed0100f2d09c6ae0882350,19,16,18,M,40,,01:44:39.450
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2421,19c860dd9e3bcf9f13c18780bd66bc9aff7d48e0,dae31acfec822efa92f580349904f3f109ce22c1,258,124,149,M,35,,03:13:36.060
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2422,80a067787b6d6fa7548a7eb879b37b4fc3953540,937c0c1e7cd71e6d715fa43e23106659851a633d,47,34,41,M,45,,01:56:59.706
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2423,038ef15d69166a1576869edb979236ac11de669d,cb1d0a81485be5a844aa858cbddef1d88bc04c5d,160,46,51,F,41,,02:22:56.863
ASFALTO - 11Km,ASFALTO 11Km - GERAL MASCULINO,2424,6815030a81ff75f8f6e5daa5d65d53c9751c0b84,2e4b7654fe7d3ad50e04361fc63e9ad1f37fe1a3,32,19,24,M,22,,01:02:14.566
ASFALTO - 21Km,ASFALTO 21Km - MASTER: 50+ FEMININO,2426,f770e90885bb3b9798ad97a2bcdbe9093fcab6de,95cc9d176892e9fe51c41cb31b583e7489c66f32,187,8,68,F,60,,02:29:21.249
ASFALTO - 21Km,ASFALTO 21Km - MASTER: 50+ FEMININO,2427,842ff1fcbe07ef3a732db9218a31afd57d05fe17,b98c8026dec590595a1919f3275d8ab3b5deb09b,209,10,80,F,52,,02:36:49.028
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2428,32e88f49011e7388b481fd9fe128c4f577c70dd1,839be4be1b047a00b04be89c9d9a7b9ba2465a34,15,1,1,F,42,,01:42:09.260
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2429,62f8096ce5fab28a962a5f79070fb0353d64ac81,3a98524ba708c66c3d2d691dc0826fa20c8b572f,50,37,44,M,43,,01:57:29.842
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2430,b6cb75ca5a07ca28ad722ebeaa2080aa2f77112a,2e5514e0665e4835b0ae6d0ba0d73df9c9eb4354,207,68,78,F,46,,02:36:27.911
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2431,a404c1a3b2d9ffc2f7c265a037fa11bb3fce708b,dabaca6b8caf70893caaeb916efa78f6be19b28e,89,16,17,F,38,,02:05:02.596
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2432,7f917d05cf9c4575f38605544ffd66453e92139d,a0b61a88d57798f9980c033aa8e9ff5c8ce10cd6,186,59,67,F,41,,02:29:03.220
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2435,6c5bdf283693f5baf3ed9f6966ff6a4471723ff3,e4ba70a6cb3f5503d9eda66c6afede2209df96e7,192,62,71,F,32,,02:30:28.841
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2437,1448d126965a21aeb41d5e6647877a9d65ce2343,2c0dbc0732053dc296ad5d1c860ef0e6bc916bc1,182,100,118,M,47,,02:27:47.252
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2439,b8d484dfec6b5c6060d79202cf84d270390eb214,932c8aa0466da03ad6740132aa7758ce3cb50dd6,90,62,73,M,34,,02:05:16.983
ASFALTO - 21Km,ASFALTO 21Km - MASTER: 50+ MASCULINO,2440,549c11a0c6f148d74da9af6ea9ac50a3d5d2f158,e000f1ec29b7af7d18d97a0d398dd24c9e262e8a,222,21,131,M,65,,02:42:59.070
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2442,43d8549014f8b1140f1b5689bd1a878077c8d9ec,da6d9a4339c58b36635e353dfaa2df6940e00d9f,3,3,3,M,33,,01:32:32.113
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2443,f32707093463c8a388ab669cd3d8e047011396d1,9b39b3c18d09b8cc3d536055ca166e1340156ba9,100,69,80,M,36,,02:06:59.303
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2444,f5edbff7b9b12686581dfedb8ce8764437d9faf2,8924c40500322204a86bb24be94e75a4b794e4c9,12,11,12,M,21,,01:39:54.777
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2448,1d6a365b37f54d7186693b71c5ef78dda982a0ed,fe15ab5a1a6fed7fd40504232f4f68832dd2b487,62,46,54,M,43,,02:00:00.349
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2483,92238a54062d110ca3de776a7b3800e0c53e0caf,08965a0f3c045e076b5925094b406e2998d52cea,175,99,116,M,37,,02:25:39.891
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2491,57e0a1694825d28b0ef419a1a1718c941cc7175a,33d3767db28d7b49d571a7d62026312c21fcfc90,203,65,75,F,30,,02:36:02.859
ASFALTO - 21Km,ASFALTO 21Km - MASTER: 50+ MASCULINO,2493,7a510f13b485e4e76061fa2492ba138ff88b7797,7a386bf59c04153fe8afca1a1f9c72642a7ae623,123,14,95,M,52,,02:14:16.596
ASFALTO - 21Km,ASFALTO 21Km - MASTER: 50+ MASCULINO,2494,3628b1ac3f98c5be66447158baaca32951353ea8,03282345588b85ad58b92c8b5173aa1545debeff,109,12,86,M,59,,02:11:00.965
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2495,7346142cd61ee8f18df7b3eb5aa8fac3d91ac483,850bdbe2fecb125a89e29b47af21d0eaa7e0449b,26,19,24,M,35,,01:48:13.633
ASFALTO - 21Km,ASFALTO 21Km - MASTER: 50+ FEMININO,2498,d89ba9ef2c9bc8dfe4c83b19f0efa0c60efd64c4,ceaff5b88c5f2abfbb9ea4451e180a90471c93ed,244,16,104,F,53,,02:54:24.707
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ MASCULINO,103,2168fb2155e57b4faa11c946890ad77823d0df70,482502f5ab7c295e1c74e7135ee1ca1d90a38856,DSQ,DSQ,DSQ,M,51,,00:50:30.487
TRILHA - 15Km,TRILHA 15Km - MASTER: 50+ FEMININO,114,a8e13123cc3562284895d3668e6f74fa3e57b4b6,1f0ab3d30e6551f55ac9fa5f73b701745f76704e,DSQ,DSQ,DSQ,F,52,,00:34:27.096
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,195,dc8dc60a2429b61cd410dc9cfcd959ff493d65e8,5dc480d0cce10e80f3c05becaad2e61a441da5f0,DSQ,DSQ,DSQ,M,46,,00:42:22.413
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,197,6aabe9d3a18b11bb3c68cc697e2eb560bedd760f,1b2fb14a0502f03617e508c9f994b171f1860413,DSQ,DSQ,DSQ,M,45,,00:09:17.683
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,255,12b6bb7fda057c87973e60caa1523d65e783e998,4acaf37111c9a5577117ebde9a5104f6a3ebfd1b,DSQ,DSQ,DSQ,M,42,,00:35:35.472
TRILHA - 15Km,TRILHA 15Km - GERAL MASCULINO,328,f9016b7d203fa39c7345a43809b7b599403a8544,dd82e2aee57d4e6592e6546fbd1e4a25a2a93dab,DSQ,DSQ,DSQ,M,38,,00:14:41.216
TRILHA - 15Km,TRILHA 15Km - GERAL FEMININO,656,c7c3cd0f7e75e51e3e0114e85b14a91a6733a42d,1aedc3430ad80200d270a46d4e1f1e0aec168ffa,DSQ,DSQ,DSQ,F,42,,00:37:50.807
ASFALTO - 11Km,ASFALTO 11Km - MASTER: 50+ MASCULINO,1600,68c11d8b1bb7c5a70557f25a0ce785cdca317051,26f8bc5ff74add57d9bea22c25bf6cd16e241252,OTR,OTR,OTR,M,54,,00:46:47.386
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2102,0e39d4c76d5721dd638f8ffbaecbedcd91debe66,fc1c7d95aff3b367cafbd241d8627c1c1ed0ebba,DSQ,DSQ,DSQ,M,41,,01:24:11.886
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2148,a8683ec8293ed62d669b5c96d78e5e745dc40af5,7e411d2952fdb3d194f8f3fa3927a9ad4e000d86,DSQ,DSQ,DSQ,M,37,,01:10:03.209
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2149,1476204c46414273491954f081d311fe06eb4852,dbad3e08cff91f5f2c82b627583ef5b7d8093dac,DSQ,DSQ,DSQ,M,37,,01:00:12.300
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2178,8f1296974e547fb0d2daee60e49d98704e71bf9c,dcb8e4a9a31b1eb5681f9e0c20cc0a5368867e7c,DNS,DNS,DNS,F,43,,01:20:46.128
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2183,099480bda9939d36b3f49eacaa16593ad5a4f086,caa5321b14057fbcb6858f3c25067b156614dcb4,DSQ,DSQ,DSQ,M,42,,00:57:22.848
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2184,ec76db7e7e25b4e2de83eb66b0ac7c69bcb6d86b,8408abf21f160f59d75ad4bc0cf3f891b371b792,DSQ,DSQ,DSQ,M,42,,01:29:59.572
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2187,789fb89e4bf088e5428a17cb2d4b16db00ef8904,1fa983f4f9675fd344ecfdf522453fb033b61e29,DSQ,DSQ,DSQ,M,37,,01:09:21.650
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2204,6e1e987613ebf9e1275c2c54abd5ba26f2067f83,14e1375a28ba9a87266c1bec174dc77d2a982f55,DSQ,DSQ,DSQ,M,42,,01:14:27.737
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2254,fe93701e43254bb4ace2b06d848b9f6414481aca,2c3577c692dd0f1bd752577f4f34b1a3dc0f713b,OTR,OTR,OTR,F,29,,01:42:09.154
ASFALTO - 21Km,ASFALTO 21Km - GERAL MASCULINO,2256,3802c73de4b9e4f6377fea4df10cf7268a3f5f68,ea2c533caaed14f1c32cd0fc279753aa309c8777,DSQ,DSQ,DSQ,M,42,,01:43:12.976
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2296,ec48646747d2ddddebc6143facdcdb1f78f685ee,6814c65aab069b681319584218947b3a9dc311ec,DSQ,DSQ,DSQ,F,38,,01:13:31.271
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2349,b17603c456e638ac054c97a5ee341145f9859569,91db6c3ea1b9b4d1414d69a0e51ab085929ed76f,DSQ,DSQ,DSQ,F,45,,01:46:30.818
ASFALTO - 21Km,ASFALTO 21Km - GERAL FEMININO,2379,8d0e0c0169add64bcaf8c28e562d0ed2a917cd2f,741356dd68e867cf37dd2d566c8e93f987f84a7f,DSQ,DSQ,DSQ,F,48,,01:26:24.110
ASFALTO - 21Km,ASFALTO 21Km - MASTER: 50+ FEMININO,2415,3107613e69e5ef2d84dc91c2260d69d8a3b8f034,8f74b87bbd0d70d47c2e0edc8a8c879c330447d0,DSQ,DSQ,DSQ,F,52,,01:43:14.335
ASFALTO - 21Km,ASFALTO 21Km - MASTER: 50+ MASCULINO,2425,7c2c932907755064a2df9b30d7c22dbcafc7b86c,e519de0e4ab0a66eaebe53687e1a81634f223d33,DSQ,DSQ,DSQ,M,54,,01:21:58.851
ASFALTO - 21Km,ASFALTO 21Km - MASTER: 50+ MASCULINO,2436,3fca9f2f6d7c32f871daf21a3575e0edcdca3a81,4e5e51eb4c8d192e4330c0f09dfc1efee303144f,DSQ,DSQ,DSQ,M,54,,01:07:49.733
ASFALTO - 21Km,ASFALTO 21Km - MASTER: 50+ MASCULINO,2446,565a0ca21e4832e57058081bd26824baa1e91707,3eae6accfb136f290e6e8b90de69f80d940a6933,DSQ,DSQ,DSQ,M,56,,
